岗位,命中关键词,地点,发布时间,URL,JD
百度网盘APP-AI产品经理（个人智能方向）（J99764）,AI、Agent,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/9beb5d47-465d-4f99-b5c9-0b3bbf868eb5,"-Agent架构与能力建设： 主导百度网盘 GenFlow Agent 的核心能力演进，负责从需求定义到方案设计的全链路工作，通过 AI 技术赋能网盘在文件管理、办公学习、内容生产等核心场景的 AI 化转型
-场景深耕与渗透： 深入挖掘真实用户痛点，设计具有竞争力的 Agent 应用场景，提升 AI 功能在海量用户中的渗透率，重塑网盘用户的交互体验
-项目全生命周期管理： 作为项目核心负责人，驱动算法、工程、设计及运营多方协同，确保高质量、高效率的功能迭代与项目落地
-数据驱动与持续进化： 构建 Agent 效果评价体系，基于线上数据和用户反馈进行深度分析，持续优化 Agent 的响应质量与用户满意度，实现产品的自我进化
-经验背景： 本科及以上学历，2 年以上互联网产品经验；有 AI 原生（AI-Native）产品或 Agent 相关落地经验者优先
-深入理解 LLM（大语言模型）及 Agent 技术栈，清晰掌握 AI 落地过程中的技术边界与成本效能平衡点，具备完整的 AIGC 落地方法论
-核心素养： 具备极强的逻辑思维、跨团队协作能力及抗压能力，能够主动在复杂业务环境下推动结果落地
-其他加分项：擅长利用 Agent 提升内容创作/办公学习效率等，理解图文影音等多模态内容创作"
AI能力及生态-解决方案产品经理（J99487）,AI、Agent,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/ae960b5c-6603-429c-96d8-3a328b9f5d8e,"-基于百度文库的AI核心资源及产品力，拓展外部生态合作伙伴及非标广告售卖场景
-制定并推动与生态伙伴的合作策略、合作模式等，能独立完成客户交流、方案沟通和Demo操作演示等工作
-能有效拉通内外部资源方，进行可行性评估和解决方案设计，并为客户提供最终解决方案
-与伙伴打造标杆案例并实现有效复制，并实现市场拓展，推动形成长期共赢的生态合作模式
-本科及以上学历，3年以上B端产品设计或产品解决方案相关工作经验
-对大模型技术点（Agent、RAG、工作流等）熟悉、有较好的市场及行业敏感度
-具备快速学习能力和良好的自驱力，同时拥有C端和B端的经验更佳
-具备优秀的文档编写能力，能够清晰、准确地表达技术方案和产品特点
-沟通协调能力优秀，乐于面对工作中的压力，具备快速适应和解决问题的能力"
AI增长策略产品经理（J99861）,AI,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/767985cb-77f2-4d69-93e3-bfa1b6574a1f,"-负责网盘AI创新产品的增长体系建设，包括用户拉新、促活等，对DAU和MAU负责
-将AI能力与用户多模态输入场景下的用户诉求进行结合，借助各媒体渠道进行宣传推广，强化网盘AI工具场景化认知
-熟悉行业内各种增长手段并具备一定的实操经验，能够基于产品能力结合增长手段实现增长最大化，其手段包括但不限于外部导量换量、Push推送通知、桌面小部件等等
-有较强推动项目高效落地能力，能够0到1协调各方完成产品价值验证及推广运营
-本科及以上学历，3年以上互联网增长经验，有工具产品、知识库产品背景者优先
-逻辑性强，有持续思考的能力和意识，能够不断探寻问题的本质
-数据敏感，善于通过数据分析发现问题并制定相应策略"
AI产品经理（二次元方向）（J97939）,AI,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/40ea00c5-721b-424b-90ad-c81bc1d88720,"-负责捣谷AI生图、谷子玩法的运营工作，持续提升用户的活跃深度
-深入洞察C端用户内容创作需求，挖掘创作链路中存在的痛点卡点，进行AI玩法规划和设计，满足用户需求
-洞察、关注、分析AIGC行业趋势及优秀增长运营营销的案例，探索新的可服务于增长的AI玩法运营方向
-关注并洞察AI社区相关的行业动态，从产品定位与产品形态出发，与增长与产品同学共同完成社区内容层面的策略构建
-深度了解AIGC相关的模型技术，与模型、增长、产品、市场等同学密切合作多方配合，确保整体项目进展与效果
-本科及以上学历，5年以上产品运营相关经验，AIGC相关专业和岗位经历优先
-具备优秀的沟通和组织能力，善于管理驱动复杂的跨部门合作项目，抗压能力好，愿景驱动
-有创意工具、AIGC、AI生图、AI社区相关经历加分
-热爱探索新事物，热爱创作分享，有内容创作经验者优先"
伐谋-Agent产品经理（J99563）,AI、Agent,北京市,2026-04-23,https://talent.baidu.com/jobs/detail/SOCIAL/d527f26d-4990-4db5-b1de-d8dc4243824b,"-负责自主 Agent 产品的产品规划与交互设计，面向真实产业级场景，构建基于自然语言交互的业务决策推演与方案权衡能力
-深入理解行业用户在经营策略、资源运营、工艺优化等场景中的核心痛点，挖掘高价值需求，持续探索 Agent 在复杂决策任务中的产品形态与应用边界
-通过用户调研、数据分析、场景实验和效果复盘，推动产品定位、关键能力设计与版本迭代，形成可验证的产品创新路径
-基于伐谋自我演化技术能力，推动通用能力、任务可执行性、结果可解释性、生产级稳定性与持续演化能力等核心产品特性的体系化建设
-与算法、工程、设计等团队紧密协作，推动产品从需求定义、方案设计、研发落地到上线发布与效果复盘的全生命周期管理，持续提升产品价值与用户体验
-硕士及以上学历，具备优秀的用户洞察力、抽象能力与产品判断力，能够从复杂场景中识别核心矛盾，提出有差异化的产品方案
-对 AI 产品、大模型与 Agent 技术方向有持续关注，具备较强的前沿理解能力和产品敏感度
-有 AI 产品、智能助手、C 端工具类产品或复杂交互产品经验者优先；有 0 到 1 产品探索或创业经历者优先
-对新技术有强烈好奇心和自驱力，具备快速学习、快速验证和持续迭代的能力"
YY-产品经理（J99468）,AI,广州市,2026-04-21,https://talent.baidu.com/jobs/detail/SOCIAL/215fae55-e026-409b-9252-3b1e84907266,"-负责直播间基础功能和竞争态玩法设计，以提升用户互动与整体营收为目标
-基于数据分析付费用户群体特征，挖掘用户价值，制定有效的消费刺激措施，提升整体付费用户规模
-定期梳理分析竞品直播玩法与行业动态，结合业务现状提出优化建议，配合部门完成迭代规划，保持产品竞争力
-与运营、研发团队协作，跟踪玩法 / 功能上线效果并持续迭代优化
-探索 AI 工具在直播产品场景的创新应用，提升产品效率与用户体验
-2年及以上产品工作经验，有直播、语音、聊天社交产品工作经验优先；有 AI 工具应用经验或对 AI 在直播 / 社交领域的应用有实践思考者优先
-对数据敏感，以数据指导产品决策，善于从数据中提炼问题并提供解决方案
-具备系统性思考及解决问题的能力，逻辑清晰，结果导向
-具备良好的沟通协作能力，积极主动，学习力与执行力强，能高效推进跨团队项目落地
-加分项：会使用 AIGC 工具辅助需求分析、竞品调研或原型设计，了解 AI 在用户运营、内容生成等场景的应用"
产品经理（J99408）,AI,北京市,2026-04-20,https://talent.baidu.com/jobs/detail/SOCIAL/18e2b719-bf4a-4841-85e3-5ad79596b8d7,"-产品定义和迭代： 深度拆解百度网盘与百度文库的用户需求，定义并迭代AI写作在文档润色、大纲生成、报告撰写、创意方案等全场景的功能
-AI能力建设： 协同算法团队，持续优化AI写作的效果，驱动AI写作能力提升
- 跨平台业务协同： 打通网盘的”与文库的各业务的边界，通过AI技术提升产品在存、看、改、写各环节的渗透和转化效率
-数据驱动增长和商业化： 通过用户调研与数据分析发现潜在增长点，不断降低用户的创作门槛，发掘AI写作的变现计划，放大AI写作的全面价值
-AI产品实战经验： 3年以上互联网产品经验，其中至少1年以上AI相关产品经验（有大模型、AIGC、内容工具类经验者优先）
-对AI写作保持兴趣： 对写作场景有深刻洞察，能精准分辨内容质量的优劣，具备优秀的Prompt编写能力和模型幻觉管理思路
-跨团队协作能力： 具备极强的沟通协调能力，能高效连接算法、研发、设计及运营团队，推动复杂项目在双平台平稳落地
-创新精神和自我驱动： 对AI领域的新技术（如RAG、长文本处理、多模态等）保持高度敏锐，能够主动探索前沿技术在业务中的商业化可能"
Agent产品经理（电商方向）（J99416）,AI、Agent,北京市,2026-04-17,https://talent.baidu.com/jobs/detail/SOCIAL/bfc48fb5-5eee-46b7-a03f-5e8529b49277,"-负责电商核心场景的Agent规划与落地，制定AI Agent应用策略和具体实施方案，支撑Agent解决复杂业务问题
-从0-1实操Agent构建全流程，包括但不限于场景拆解、Agent架构设计（工具调用、上下文管理）、工作流编排等
-监控Agent运行数据与服务效果，构建评估指标体系，持续诊断问题并协同算法团队进行特定任务的效果优化
-沉淀Agent产品设计的优化方法论，探索多智能体等前沿架构，不断提升电商业务在AI全链路上的效率和落地效果
-有AI产品和电商策略产品经验优先，有前沿Agent实操经验优先
-对大语言模型（LLM）的基础原理有认知，熟悉常见的Agent架构模式，能够将复杂业务场景抽象为Agent的工作流
-对前沿技术保持敏锐，学习能力强，善于思考，有韧性，具备优秀的跨团队协同与项目推进能力"
产品经理（J99377）,AI、Agent,北京市,2026-04-16,https://talent.baidu.com/jobs/detail/SOCIAL/a6fb641a-f671-40db-94a3-5e54a63b8741,"-负责院端AI产品（如临床决策支持、病历生成、辅助决策、循证问答等等）全生命周期管理，围绕真实临床场景完成产品规划、设计与落地
-深入开展临床调研，结合临床工作流程进行产品设计，输出高质量PRD及产品原型
-设计大模型在医疗场景中的应用方案，包括Prompt策略、知识库构建及推理流程设计，确保产品输出具备可用性与临床参考价值
-联动算法与研发团队推进产品研发与上线，确保产品设计与模型能力、临床场景之间的匹配度
-负责院内试点与试用推进，建立反馈收集与效果评估机制，持续迭代优化产品效果与使用体验
-推动产品标准化与规模化复制，支持售前方案设计、试点落地及商业化推广
-定期开展竞品调研与市场分析，跟踪医疗AI行业发展趋势，结合业务需求与竞品策略持续优化产品能力与差异化优势
-本科及以上学历，医学、计算机、人工智能等相关专业优先
-5年以上产品经理经验，具有医院端成熟产品落地经验，AI产品经验优先
-熟悉大模型基本原理及应用方式，有Prompt设计、知识增强（RAG）或Agent相关经验者优先
-对临床流程有一定理解，能够与医生围绕实际诊疗问题进行深入沟通
-具备较强的结构化思维能力，能够拆解复杂问题并形成清晰的产品方案
-具备数据驱动意识，有评测体系设计或数据分析经验优先
-具备跨团队协作能力，能够推动医生、算法、工程等多角色协同落地
-加分项：有医院信息系统（HIS/EMR/LIS/PACS）相关经验/有医疗AI产品（如CDSS、病历生成、质控、医保控费等）经验/有临床背景或长期医疗行业从业经验/有完整AI产品从0到1落地经验"
商家Ai agent产品经理（J99223）,AI、Agent,北京市,2026-04-10,https://talent.baidu.com/jobs/detail/SOCIAL/67a90a79-47ef-4c18-9191-90bd608f4048,"-Agent架构设计：基于 Agent 框架逻辑（如 Open Claw/Claude Code），设计具备“自主决策”能力的电商经营工作流。定义 Agent 的 Skillset，使其能处理商家关键经营环节的日常任务
-达人建联中枢：设计并实现一套自动化的达人/KOL 建联系统。通过 AI 模拟真实的商务沟通逻辑，实现从寻找匹配达人、撰写差异化邀约、商务谈判到合同管理的闭环，显著降低人工沟通成本
-“数字员工”交互建模：摒弃传统复杂的 SaaS 后台，定义“指令中心”式的 UI/UX 逻辑。让商家以“管理者”而非“操作员”的身份与 AI 协作，审核 Agent 产出的决策建议与文档
-技术与业务协同：与研发和运营团队紧密配合，参与 LLM 调优、RAG 知识库构建以及 API 接口的逻辑定义，确保 Agent 在处理复杂跨境规则时的准确性与稳定性
-技术背景：计算机科学或相关专业本科及以上学历，具备优秀的逻辑思维。能够阅读 API 文档，理解 Agent 的 Planning、Memory 和 Tool Use 等核心原理
-Agent 经验：对主流 Agent 框架或AI 编程工具有研究或实际项目经验
-电商洞察：熟悉跨境电商（如TikTok）的经营全链路。对商家在内容本土化、流量获取和达人合作上的痛点有深刻理解
-产品sense：具备 AI-Native 的产品设计思维，不拘泥于传统 Web 表单，能设计简洁、直观的交互模式
-自驱力：能够从 0 到 1 梳理模糊的业务需求，并快速迭代 MVP"
日语输入法产品经理（J99193）,AI,"深圳市,大连市,东京",2026-04-08,https://talent.baidu.com/jobs/detail/SOCIAL/7db81205-62d3-454e-ad08-3f6902861aa6,"-产品战略与规划
-负责日本市场的产品战略制定与中长期规划
-基于用户洞察、数据分析和市场趋势，挖掘增长机会
-推动 AI 能力在场景中的落地
-产品设计与落地
-主导产品全流程设计：需求定义、交互设计、功能上线
-深度参与核心功能优化，不断提升产品的市场竞争力
-与设计、研发、数据团队紧密协作，推动高质量交付
-用户增长与数据优化
-负责核心指标：DAU、留存等
-探索产品驱动增长（Product-led Growth）策略
-日本市场洞察与本地化
-深入理解日本用户的语言习惯、文化偏好与表达方式
-将本地洞察转化为产品功能与体验设计
-持续跟踪日本市场竞品及行业趋势
-日语流利（可作为工作语言），能够深入理解日本用户语境与沟通习惯
-具备 C 端产品经验，对用户体验有较高敏感度
-熟悉日本市场，对用户行为、文化偏好及产品趋势有真实理解，而非表层认知
-熟练使用 AI 工具（如生成式 AI、数据分析工具等），并能够应用于产品设计与效率提升
-具备持续学习能力，能够快速跟进新技术与新趋势，并转化为产品机会
-有探索精神与创新意识，能够在不确定性中推进产品迭代与突破"
AI 产品经理（私域Agent 方向）（J98474）,AI、Agent,北京市,2026-04-08,https://talent.baidu.com/jobs/detail/SOCIAL/037e198c-d1db-4607-9a68-041d04e309c4,"-私域产品能力设计，负责微信场景下的私域运营系统设计，负责 LTV 增长引擎的运行，驱动从获客到商业化变现的闭环
-用户画像与数据驱动，设计并优化“用户画像管理系统”，能够设计复杂的用户标签体系，提升运营的精细化管理能力
-B 端中台建设，优化“人+AI”的协同模式，提升 B 端对 Agent 训练与部署的效率
-AI患者分层运营，借助AI工具管理一定的患者规模，监控服务质量和合规要求
-5年互联网产品经验，有AI Agent 或 智能客服 落地经验者优先，有医疗健康、互联网医疗经验者加分
-熟悉私域流量生态，对私域精细化运营的产品逻辑有深刻理解
-具备优秀的数据敏感度，目标导向和责任心"
海外L4自动驾驶产品经理（J94917）,AI,北京市,2026-04-01,https://talent.baidu.com/jobs/detail/SOCIAL/b0444632-99ad-42cb-978a-bacda6ae7ba2,"-负责L4自动驾驶海外业务的产品规划及落地，基于技术理解和需求分析，规划每个版本的产品需求
-面向大规模运营复杂场景，设计有效提升产品能力的解决方案
-基于大模型技术，通过数据驱动提升产品效果，包括数据定义、数据获取加工、指标体系和评估能力建设
-面向运营落地，拉通技术、产品、运营、测试等多个角色，确保产品高质量交付
-计算机、机器学习等理工科本科及以上学历
-具备2年以上软硬一体产品经理经验；  有自动驾驶、机器人、AI软硬一体产品方向经验者优先
-具备良好的逻辑思维和数据推理能力，有敏锐的洞察力，有独立见解。具备产品专业能力"
AI产品经理（用户增长）（J98908）,AI、Agent,北京市,2026-03-27,https://talent.baidu.com/jobs/detail/SOCIAL/522f0ec0-7ca1-4f87-b01e-53e1441fb4b9,"-负责产品的用户增长策略制定与执行，搭建从获客→激活→留存→付费转化的全链路增长体系，驱动核心增长指标的提升
-搭建增长基础设施，包括用户分层模型、生命周期管理、关键路径埋点方案、A/B实验体系等，为运营和决策提供数据能力支撑
-制定并执行新用户引导（Onboarding）策略，优化首次体验、降低上手门槛，提升新用户的Aha Moment达成率
-定期输出竞品增长策略分析报告，跟踪同类产品的变现模式、增长打法和市场趋势，为产品策略提供输入
-3年以上互联网产品经理经验，其中至少1年专注于用户增长、商业化或变现策略方向；有海外SaaS/开发者工具增长经验者优先
-具备完整的增长方法论，熟悉PLG（Product-Led Growth）、免费增值（Freemium）、订阅制等商业模式，有成功的增长案例可分享
-数据驱动，能独立完成漏斗分析、队列分析、A/B实验设计与解读，较强的自驱力和跨团队协作能力，能主动发现问题、推动解决，对结果负责
-对AI产品有浓厚兴趣，了解LLM、Agent等基本概念，能理解技术能力边界并转化为增长策略"
商业化AI产品经理（J98786）,AI,北京市,2026-03-26,https://talent.baidu.com/jobs/detail/SOCIAL/563cf3d2-67df-4874-ac58-3896bf1fb5f8,"-负责百度健康商业化品牌内容营销产品方案设计及落地，提升商业收入
-深入理解健康场景的用户行为与系统机制，优化产品功能与流量变现效率
-与销售运营强联动，设计健康领域商业新模式，探索收入增长点
-本科及以上学历，有至少1年以上产品设计经历，具备医疗行业相关经验
-对大模型有深度研究和使用，产品硬功夫过关，逻辑思维、沟通表达、团队协作、数据思维
-负责靠谱，具备行业思维，目标导向性强"
ToB互动数字人产品经理（J98821）,AI、Agent,北京市,2026-03-25,https://talent.baidu.com/jobs/detail/SOCIAL/dda9bb3c-3033-4cc9-b37d-1958adbde962,"-参与实时互动数字人 ToB 产品的规划与落地，协助完成产品功能定义、需求细化及迭代推进
-参与数字人多模态表现策略的产品设计，包括数字人视觉效果优化、表情动作与文本内容的匹配度提升，持续改善数字人交互体验
-参与对话策略与 Agent 效果的产品优化，针对各种企业应用场景，协助确保对话 Agent 在具体业务场景下的效果达标
-协助客户需求调研与产品体验优化，深入理解 ToB 客户业务场景，参与建立产品体验评估机制，推动产品持续迭代
-本科及以上学历，2-4 年 ToB 产品经验，有数字人、AI Agent、其他LLM产品应用经验者优先
-具备 AI 产品专业能力，熟悉多模态交互、对话系统等 AI 技术原理，能够将技术能力转化为可落地的产品方案
-具备较好的跨团队协作能力，能够有效协同研发、算法、设计等团队，推动项目高质量交付
-对大模型新技术和应用敏感，关注行业动态，有较强的学习能力和自驱力"
DataBuilder 产品经理（J95916）,AI,北京市,2026-03-25,https://talent.baidu.com/jobs/detail/SOCIAL/4cf88973-571c-4dd8-8e17-229eb1bbf7e7,"-负责大模型应用数据准备平台整体规划、产品设计与落地运营，围绕数据采集、清洗、标注、治理、特征工程、向量数据构建等核心环节，制定AI 原生数据产品路线图与产品策略
-深度参与数据中台与数据治理体系建设，负责数据标准、元数据管理、数据质量、数据安全、数据权限等产品能力设计，构建面向大模型场景的高质量、高可信、高可用数据底座
-开展市场与用户调研，挖掘业务侧、算法侧、研发侧对大模型数据加工、数据治理、数据服务的真实需求，输出高质量 PRD 与产品方案，持续提升数据产品易用性与效率
-协同数据研发、AI 工程、架构、测试、市场、销售等团队，推动数据中台能力、数据治理工具、大模型数据平台的研发落地、联调测试与上线交付
-负责产品上线后数据埋点、效果跟踪与深度数据分析，围绕数据产出效率、数据质量、模型效果等指标持续迭代优化
-配合市场与销售团队，输出产品方案、最佳实践与客户化支撑，推动数据产品与 AI 能力的商业化落地与推广
-本科及以上学历，计算机、数据科学、大数据、人工智能等相关专业
-5年及以上数据产品经理经验，具备数据中台 / 数据治理 / 数据资产管理相关产品实战经验，熟悉数据标准、元数据、数据质量、数据目录、数据权限等治理能力
-有 AI + 大数据结合经验优先，理解大模型数据工作流：数据预处理、特征工程、向量库、RAG 数据构建、模型微调数据管理等相关场景
-具备优秀的需求分析、产品架构设计与文档输出能力，能够独立负责数据中台或数据治理类产品从 0 到 1 / 从 1 到 N 建设
-具备出色的跨团队沟通、项目推进与落地能力，能有效协同研发、算法、架构、业务等多方资源
-具备良好的数据分析能力、逻辑思维与业务洞察力，对数据敏感，能基于数据驱动产品持续优化
-有大模型应用、AI 平台、数据标注平台、特征平台、数据治理平台相关经验者优先；有知名互联网 / 科技公司相关经验者优先"
解决方案产品经理（J98402）,AI,北京市,2026-03-24,https://talent.baidu.com/jobs/detail/SOCIAL/3aca2a24-c17b-4dfc-bc25-573191872bde,"-负责养老信息化与智能化方向解决方案的设计与编写，将百度智能终端产品与大模型相结合，基于客户实际业务场景进行方案落地设计
-调研市场同类养老智能终端产品，了解百度相关产品在市场中竞争优劣势
-配合GTM团队攻坚养老方向KA客户，明确客户需求，与内部产品进行匹配，将客户需求真实传递至研发团队，支撑完成市场商业化工作
-定期进行行业赋能，对GTM进行系统性培训，宣讲产研最新解决方案，回收关键商机并进行可靠性评估
-本科及以上学历，计算机、软件工程、物联网等相关专业
-3年以上toB/toG养老相关行业（居家养老、高端医疗、保险、养老运营服务等）工作经验，熟悉业界常见养老产品，对产品功能、优劣势分析、商业模式有系统性认知，深度了解老年群体需求，有成功项目攻坚落地经验
-对行业政策高度敏感，对养老赛道有深刻理解，能够独立编写售前方案材料，按照客户特定需求输出定制化解决方案；
-具备良好的沟通能力和团队合作精神，能跨团队拉通内部资源，支撑目标达成
-熟悉养老产业合作模式，能够牵头以政府专项债或项目贷为资金来源的整体运作，有相关成功案例的优先
-熟悉AI大模型，开发或设计通用大模型或生活垂类大模型（餐饮、旅游、医疗、购物等）的优先考虑
-有养老行业客户资源（居家养老、高端医疗、保险、民政、医保、文旅等），具备一定商务拓展能力的优先考虑"
政务交通行业-服务售前产品经理（J98509）,AI,北京市,2026-03-16,https://talent.baidu.com/jobs/detail/SOCIAL/102cc837-d083-4ba4-adfe-93f34f7968f0,"- 核心围绕AI人才培养、大模型服务赛道，负责大模型全系列服务产品及AI人才实训基地相关业务的售前支撑，统筹区域商机挖掘、基地运营赋能、项目落地推进，推动项目签约、基地常态化运营、年度计收收入目标全面达成。
- 区域商机对接与市场拓展：与区域商务对接，积极推广AI人才基地及相关服务产品，主动挖掘区域内AI数字化转型、大模型应用、人才基地建设、政企人才培养、行业智能化升级等项目商机，支持方案编写、项目招投标、强考核项目签约和计收。
- 行业对接与大模型服务需求挖掘：深度对接各级政企客户（技术部门、业务部门、人事教育部门、运维部门），精准理解客户在大模型应用、AI数字化转型、人才队伍建设、实训基地搭建运营中的核心需求与痛点，结合行业政策导向与实际业务场景，输出大模型服务产品组合及人才基地整体建设运营方案。
- 人才实训基地运营支撑：具备AI人才实训基地全流程运营能力，负责基地整体运营方案策划、落地优化，涵盖基地日常运维、实训课程落地、研学活动组织、政企人才培训落地、基地成果包装展示等工作；按照基地运营标准化流程，解决基地运营过程中的师资调配、实训落地、客户服务、成效验收等核心问题，保障基地长效稳定运营、持续产生营收价值。
- 售前全流程支撑：配合销售团队完成客户拜访、技术交流、产品演示、方案宣讲、答疑解惑等工作；负责招投标全流程支撑，包括投标文件编写、技术应答、现场答辩等，提升投标通过率；协助完成POC测试方案制定与落地，验证产品及基地运营模式适配性，契合政企项目采购流程要求，助力客户快速决策。
- 行业资源与案例沉淀：收集大模型应用、AI人才基地建设相关政策、竞品动态、行业落地案例，梳理行业解决方案及基地运营亮点，沉淀售前素材（方案模板、宣讲PPT、案例库、运营手册）；参与公司大模型服务产品、基地运营体系的迭代优化，结合区域市场需求，向产品、研发、运营团队提出优化建议，推动产品、运营模式与各行业场景深度适配。
- 内部协同与知识传递：协同产品、研发、实施、运营团队，确保售前方案、基地运营方案的技术可行性与落地性，推动项目签约落地、基地稳定运营；向销售团队、新员工传递大模型产品知识、售前技巧及基地运营、区域商机拓展经验，提升团队整体业务能力；配合开展行业推广、区域招商、基地推介活动，输出专业技术与运营支撑。
- 全程跟进签约项目落地、基地运营维护及项目验收工作，及时解决项目落地及基地运营中的各类问题，保障项目顺利验收、基地持续创收，确保区域整体收入目标圆满达成。
-硬性要求
- 学历与专业：本科及以上学历，计算机、人工智能、软件工程、大数据、数字化相关专业优先，具备AI人才基地运营、政企售前背景者可放宽专业限制。
- 工作经验：3年及以上政企售前、AI人才实训基地运营、区域政企项目商机对接相关工作经验；必须具备大模型、AI相关产品售前经验，熟悉大模型培训、智能体搭建、AI咨询、人才基地建设运营等相关业务；有政企AI项目、大模型项目、人才基地项目售前成功案例者（独立负责方案输出、招投标、客户对接、基地运营落地）优先；具备区域市场开拓、政企商机对接转化、实训基地常态化运营实战经验者优先，有各行业大模型落地应用及人才基地运营案例者加分。
- 行业认知：熟悉AI数字化转型、职业人才培养相关行业政策、政企项目业务流程，熟悉政企项目采购流程、招投标规范，了解政企人才实训基地建设标准、运营模式及区域项目招商、商机合作模式，能快速匹配客户多元化需求，具备优秀的内部协同、区域资源整合能力，可独立对接客户高层并引导项目及基地合作需求。
- 产品认知：熟练掌握大模型相关技术原理，全面了解大模型产品线，可结合大模型服务产品（大模型培训、人才认证、AI建设咨询、智能体搭建、模型训练、效果调优、人才实训基地建设运营）、基地运营服务体系，精准匹配政企客户的项目及人才建设需求。
- 了解主流大模型相关落地经验（如微调模型、RAG、智能体等）者优先。

-能力要求
- 方案能力：具备优秀的方案撰写、PPT制作与宣讲能力，可独立输出通用AI大模型解决方案、区域商机拓展方案、人才基地整体建设及运营方案，熟练编写投标技术文件，高效应对方案评审、基地验收及现场答辩工作。
- 方案交流能力：具备极强的政企客户沟通、商务谈判能力，擅长区域市场深耕、政企资源对接、项目商机挖掘与跟进转化；
-基地运营管理能力：熟悉AI实训基地运营逻辑，具备基地日常管理、活动落地、交付风险识别、问题统筹解决的实战能力，可高效平衡项目售前、商机拓展与基地运营工作。
- 沟通协调：具备出色的跨部门、跨区域协同能力，能有效联动产品、研发、运营、实施及区域销售团队，整合内外部资源，解决售前对接、商机跟进、基地运营过程中的各类问题，推动合作落地、长效运营。
- 学习与应变：具备快速学习能力，能及时掌握大模型技术、公司产品更新、AI行业政策及基地运营最新动态；应变能力强，可从容应对客户突发疑问、复杂需求及招投标、基地运营中的各类突发情况。
- 职业素养：责任心强、抗压能力强，能适应全国范围内出差，适配区域商机对接、客户走访、基地巡检运营需求；工作严谨细致，具备良好的团队协作精神与职业操守，有政企项目交付、基地落地运营经验者优先。"
客服质培平台产品经理（J98408）,AI,北京市,2026-03-16,https://talent.baidu.com/jobs/detail/SOCIAL/1c181244-44a6-4e45-b8c5-36286f2d3c30,"-基于零代码平台、大语言模型、openclaw、skills等AI工具  设计并搭建客服部门质考培一体化平台，覆盖质量检查、考核评估、培训管理全流程
-结合业务制定客服服务质量评估标准（如响应时效、解决率、服务态度等）目标，转化为平台可执行的质检规则，设计自动化考核流程，通过无代码工具实现任务分发、评分汇总、结果通知等环节的闭环管理
-构建客服数据看板（如服务效率、质量趋势、培训参与度等），通过无代码工具实现数据可视化，定期输出分析报告，识别服务短板、人员能力差距及流程优化点，联动业务部门制定改进方案，跟踪措施落地效果，持续优化服务指标
-主导产品需求文档撰写、原型设计和交互流程设计，协同研发团队进行产品开发迭代
-本科及以上学历，2-5年互联网产品经理工作经验，有客服、培训或SaaS平台产品经验者优先
-熟练掌握产品设计工具（Axure、Sketch、Figma等），熟练掌握具大语言模型、openclaw、skills等AI工具，备优秀的需求分析和原型设计能力
-具备较强的数据敏感性和分析能力，能够通过数据驱动产品优化和业务决策
-优秀的沟通协调能力和团队合作精神，能够有效推动跨部门协作与项目落地
-逻辑清晰，具备良好的文档撰写能力和结构化思维能力，抗压能力强"
创作者平台产品经理（J98306）,AI,北京市,2026-03-11,https://talent.baidu.com/jobs/detail/SOCIAL/71fe1fd8-df60-43f2-b699-f05d0d1af54d,"-立足创作者视角，设计创作者经营成长/创作活跃线条链路，前后台功能
-借助AI能力提升创作及经营效率，加速创作者活跃成长效率，提升用户留存
-对接多部门业务沟通，协同上下游实现复杂链路功能推进，提升业务效能
-关注用户反馈及体验，持续分析行业动态，判断总结业务迭代方向
-具备2年以上创作者账号/创作产品设计经验，有内容平台创作经验者优先
-具备较强自驱力及项目管理能力，能够有效完成跨部门及产品线协作
-具备较强数据分析能力，对用户画像及漏斗转化敏感，可通过数据发现问题，优化产品
-具备良好的规划复盘意识，抗压能力强，目标感强，能处理大量并行工作"
AI产品经理（J98328）,AI,北京市,2026-03-11,https://talent.baidu.com/jobs/detail/SOCIAL/cb813c3a-f041-4bbe-b06f-8dc2c62e6aaf,"-调研医疗健康行业的用户需求，通过各类分析手段找到高价值的用户痛点
-基于分析结论判断大模型技术对行业的最佳切入点，完成大模型产品的规划与设计
-协调数据、设计、开发以及测试团队，推动产品的落地，保障产品的用户体验
-通过数据监测、满意度分析、用户反馈分析，识别产品短板与改进机会，制定迭代方案，推动产品持续优化升级
-本科及以上学历，拥有1年及以上产品工作经验优先，熟悉AI领域或者医疗健康行业者优先
-具备快速学习、逻辑思维、问题解决能力
-能够独立完成各类调研与分析工作
-具备良好的沟通和团队协作能力"
